match_id,date,patch,team,player,champion,role,case_context,op_losing_team,winning_opponent,key_rune,key_rune_usage_rate,champion_role_games,item_signature,item_inventory,rare_items,unusual_rune_flag,rare_item_flag,exception_note
LIT/2026 Season/Summer Promotion_Finals_1_1,2026-05-24 16:11:00,26.10,P11 Esports,Huubiii,Zeri,Bot,winning_opponent,Epitomy Esports,P11 Esports,Lethal Tempo,0.9375,32,Lord Dominik's Regards + Infinity Edge + Runaan's Hurricane,"Lord Dominik's Regards, Infinity Edge, Runaan's Hurricane, Vampiric Scepter, Yun Tal Wildarrows","Vampiric Scepter, Yun Tal Wildarrows",False,True,rare item(s): Vampiric Scepter:9.4%(3/32); Yun Tal Wildarrows:15.6%(5/32)
CBLOL/2026 Season/Split 1 Playoffs_Round 4_1_2,2026-05-24 17:02:00,26.10,FURIA,Guigo,Sion,Top,winning_opponent,RED Canids,FURIA,Grasp of the Undying,0.9476744186046512,172,Tunneler + Randuin's Omen + Force of Nature,"Tunneler, Randuin's Omen, Force of Nature, Bramble Vest, Plated Steelcaps, Unending Despair","Tunneler, Randuin's Omen, Force of Nature",False,True,rare item(s): Tunneler:1.7%(3/172); Randuin's Omen:14.0%(24/172); Force of Nature:3.5%(6/172)
CBLOL/2026 Season/Split 1 Playoffs_Round 4_1_2,2026-05-24 17:02:00,26.10,FURIA,Tatu,Lee Sin,Jungle,winning_opponent,RED Canids,FURIA,Conqueror,1.0,123,Sundered Sky + Caulfield's Warhammer + Hexdrinker,"Sundered Sky, Caulfield's Warhammer, Hexdrinker, Mercury's Treads, Guardian Angel, Black Cleaver","Caulfield's Warhammer, Hexdrinker",False,True,rare item(s): Caulfield's Warhammer:6.5%(8/123); Hexdrinker:4.1%(5/123)
CBLOL/2026 Season/Split 1 Playoffs_Round 4_1_2,2026-05-24 17:02:00,26.10,FURIA,Ayu,Ashe,Bot,winning_opponent,RED Canids,FURIA,Lethal Tempo,0.9886363636363636,176,B. F. Sword + Phantom Dancer + Doran's Bow,"B. F. Sword, Phantom Dancer, Doran's Bow, Mortal Reminder, Cloak of Agility, Hexoptics C44",B. F. Sword,False,True,rare item(s): B. F. Sword:19.9%(35/176)
CBLOL/2026 Season/Split 1 Playoffs_Round 4_1_2,2026-05-24 17:02:00,26.10,FURIA,JoJo,Lulu,Support,winning_opponent,RED Canids,FURIA,Summon Aery,1.0,130,Ardent Censer + Mikael's Blessing + Dream Maker,"Ardent Censer, Mikael's Blessing, Dream Maker, Ionian Boots of Lucidity, Oblivion Orb, Kindlegem",Oblivion Orb,False,True,rare item(s): Oblivion Orb:11.5%(15/130)
LEC/2026 Season/Spring Playoffs_Round 3_1_5,2026-05-25 18:29:00,26.10,G2 Esports,SkewMond,Pantheon,Jungle,winning_opponent,Movistar KOI,G2 Esports,Conqueror,1.0,126,Sundered Sky + Guardian Angel + Negatron Cloak,"Sundered Sky, Guardian Angel, Negatron Cloak, Plated Steelcaps, Black Cleaver",Negatron Cloak,False,True,rare item(s): Negatron Cloak:3.2%(4/126)
LEC/2026 Season/Spring Playoffs_Round 3_1_5,2026-05-25 18:29:00,26.10,G2 Esports,Caps,Sylas,Mid,winning_opponent,Movistar KOI,G2 Esports,Conqueror,0.84375,32,Hextech Rocketbelt + Rabadon's Deathcap + Zhonya's Hourglass,"Hextech Rocketbelt, Rabadon's Deathcap, Zhonya's Hourglass, Crimson Lucidity, Shadowflame, Amplifying Tome","Rabadon's Deathcap, Shadowflame, Amplifying Tome",False,True,rare item(s): Rabadon's Deathcap:12.5%(4/32); Shadowflame:15.6%(5/32); Amplifying Tome:18.8%(6/32)
LEC/2026 Season/Spring Playoffs_Round 3_1_5,2026-05-25 18:29:00,26.10,G2 Esports,Hans Sama,Jinx,Bot,winning_opponent,Movistar KOI,G2 Esports,Lethal Tempo,1.0,25,Infinity Edge + Mortal Reminder + Phantom Dancer,"Infinity Edge, Mortal Reminder, Phantom Dancer, Guardian Angel, Hexoptics C44, Long Sword","Mortal Reminder, Long Sword",False,True,rare item(s): Mortal Reminder:20.0%(5/25); Long Sword:20.0%(5/25)
LEC/2026 Season/Spring Playoffs_Round 3_1_5,2026-05-25 18:29:00,26.10,G2 Esports,Labrov,Soraka,Support,winning_opponent,Movistar KOI,G2 Esports,Summon Aery,1.0,7,Mikael's Blessing + Solstice Sleigh + Moonstone Renewer,"Mikael's Blessing, Solstice Sleigh, Moonstone Renewer, Ionian Boots of Lucidity, Ardent Censer","Mikael's Blessing, Ardent Censer",False,True,rare item(s): Mikael's Blessing:14.3%(1/7); Ardent Censer:14.3%(1/7)
LCK/2026 Season/Rounds 1-2_Week 9_1_2,2026-05-27 09:12:00,26.10,Gen.G,Kiin,Yorick,Top,winning_opponent,Hanwha Life Esports,Gen.G,Grasp of the Undying,0.9259259259259259,54,"Jak'Sho, The Protean + Pickaxe + Spear of Shojin","Jak'Sho, The Protean, Pickaxe, Spear of Shojin, Trinity Force, Mercury's Treads",Pickaxe,False,True,rare item(s): Pickaxe:16.7%(9/54)
LCK/2026 Season/Rounds 1-2_Week 9_1_2,2026-05-27 09:12:00,26.10,Gen.G,Ruler,Lucian,Bot,winning_opponent,Hanwha Life Esports,Gen.G,Press the Attack,0.9583333333333334,144,Infinity Edge + Essence Reaver + Navori Flickerblade,"Infinity Edge, Essence Reaver, Navori Flickerblade, Lord Dominik's Regards, Vampiric Scepter, Doran's Bow",Vampiric Scepter,False,True,rare item(s): Vampiric Scepter:4.9%(7/144)
LCK/2026 Season/Rounds 1-2_Week 9_1_2,2026-05-27 09:12:00,26.10,Gen.G,Duro,Milio,Support,winning_opponent,Hanwha Life Esports,Gen.G,Summon Aery,1.0,146,Echoes of Helia + Dream Maker + Oblivion Orb,"Echoes of Helia, Dream Maker, Oblivion Orb, Ionian Boots of Lucidity, Moonstone Renewer",Oblivion Orb,False,True,rare item(s): Oblivion Orb:19.2%(28/146)
NLC/2026 Season/Spring Split_Day 2_2_1,2026-05-27 17:05:00,26.10,Ruddy Corporation,Markus,Naafiri,Jungle,winning_opponent,Arctic Pandas,Ruddy Corporation,Conqueror,0.9896907216494846,97,Guardian Angel + Death's Dance + Serpent's Fang,"Guardian Angel, Death's Dance, Serpent's Fang, Black Cleaver, Voltaic Cyclosword, Mercury's Treads",Guardian Angel,False,True,rare item(s): Guardian Angel:18.6%(18/97)
NLC/2026 Season/Spring Split_Day 2_2_1,2026-05-27 17:05:00,26.10,Ruddy Corporation,MadsF,Ashe,Bot,winning_opponent,Arctic Pandas,Ruddy Corporation,Lethal Tempo,0.9886363636363636,176,Infinity Edge + B. F. Sword + Phantom Dancer,"Infinity Edge, B. F. Sword, Phantom Dancer, Guardian Angel, Hexoptics C44, Mortal Reminder","B. F. Sword, Guardian Angel",False,True,rare item(s): B. F. Sword:19.9%(35/176); Guardian Angel:10.8%(19/176)
NLC/2026 Season/Spring Split_Day 2_2_1,2026-05-27 17:05:00,26.10,Ruddy Corporation,FredSpaghet,Milio,Support,winning_opponent,Arctic Pandas,Ruddy Corporation,Summon Aery,1.0,146,Ionian Boots of Lucidity + Redemption + Dawncore,"Ionian Boots of Lucidity, Redemption, Dawncore, Dream Maker, Echoes of Helia, Moonstone Renewer","Redemption, Dawncore",False,True,rare item(s): Redemption:11.6%(17/146); Dawncore:2.7%(4/146)
Esports Balkan League/2026 Season/Spring Playoffs_Round 4_2_4,2026-05-27 18:42:00,26.10,Magaza Esports,Archfiend,Renekton,Top,winning_opponent,The Secret Club,Magaza Esports,Conqueror,0.8974358974358975,117,Warden's Mail + Sterak's Gage + Mercury's Treads,"Warden's Mail, Sterak's Gage, Mercury's Treads, Guardian Angel, Black Cleaver, Giant's Belt","Warden's Mail, Guardian Angel, Giant's Belt",False,True,rare item(s): Warden's Mail:6.0%(7/117); Guardian Angel:14.5%(17/117); Giant's Belt:0.9%(1/117)
Esports Balkan League/2026 Season/Spring Playoffs_Round 4_2_4,2026-05-27 18:42:00,26.10,Magaza Esports,Metroflox,Skarner,Jungle,winning_opponent,The Secret Club,Magaza Esports,Grasp of the Undying,0.8765432098765432,81,Bandlepipes + Protoplasm Harness + Negatron Cloak,"Bandlepipes, Protoplasm Harness, Negatron Cloak, Mercury's Treads, Unending Despair, Chain Vest","Negatron Cloak, Chain Vest",False,True,rare item(s): Negatron Cloak:13.6%(11/81); Chain Vest:6.2%(5/81)
Esports Balkan League/2026 Season/Spring Playoffs_Round 4_2_4,2026-05-27 18:42:00,26.10,Magaza Esports,FSZ,LeBlanc,Mid,winning_opponent,The Secret Club,Magaza Esports,Electrocute,1.0,31,Needlessly Large Rod + Void Staff + Crimson Lucidity,"Needlessly Large Rod, Void Staff, Crimson Lucidity, Shadowflame, Luden's Echo",Crimson Lucidity,False,True,rare item(s): Crimson Lucidity:6.5%(2/31)
Esports Balkan League/2026 Season/Spring Playoffs_Round 4_2_4,2026-05-27 18:42:00,26.10,Magaza Esports,Crem,Smolder,Bot,winning_opponent,The Secret Club,Magaza Esports,Deathfire Touch,1.0,31,Infinity Edge + Guardian Angel + Black Cleaver,"Infinity Edge, Guardian Angel, Black Cleaver, Rapid Firecannon, Essence Reaver, Endless Hunger","Infinity Edge, Guardian Angel",False,True,rare item(s): Infinity Edge:19.4%(6/31); Guardian Angel:6.5%(2/31)
Esports Balkan League/2026 Season/Spring Playoffs_Round 4_2_4,2026-05-27 18:42:00,26.10,Magaza Esports,justcan,Braum,Support,winning_opponent,The Secret Club,Magaza Esports,Guardian,0.6842105263157895,38,Force of Nature + Plated Steelcaps + Celestial Opposition,"Force of Nature, Plated Steelcaps, Celestial Opposition, Knight's Vow, Locket of the Iron Solari",Force of Nature,False,True,rare item(s): Force of Nature:2.6%(1/38)
Streamers Clash/Season 4_Day 7_5_1,2026-05-28 19:54:00,26.10,VEDICI DEEMONS,AmfikCZ,Sion,Top,winning_opponent,SILNĚJŠÍ SE XNAPYM,VEDICI DEEMONS,Grasp of the Undying,0.9476744186046512,172,"Doran's Shield + Jak'Sho, The Protean + Glacial Buckler","Doran's Shield, Jak'Sho, The Protean, Glacial Buckler, Warden's Mail, Plated Steelcaps, Sunfire Aegis","Doran's Shield, Glacial Buckler, Warden's Mail, Sunfire Aegis",False,True,rare item(s): Doran's Shield:13.4%(23/172); Glacial Buckler:1.2%(2/172); Warden's Mail:15.1%(26/172); Sunfire Aegis:9.9%(17/172)
Streamers Clash/Season 4_Day 7_5_1,2026-05-28 19:54:00,26.10,VEDICI DEEMONS,Toybu,Ryze,Mid,winning_opponent,SILNĚJŠÍ SE XNAPYM,VEDICI DEEMONS,Deathfire Touch,0.9367816091954023,174,Actualizer + Void Staff + Seraph's Embrace,"Actualizer, Void Staff, Seraph's Embrace, Chainlaced Crushers, Rabadon's Deathcap, Rod of Ages","Void Staff, Rabadon's Deathcap",False,True,rare item(s): Void Staff:6.9%(12/174); Rabadon's Deathcap:8.6%(15/174)
Streamers Clash/Season 4_Day 7_5_1,2026-05-28 19:54:00,26.10,VEDICI DEEMONS,Chmelda,Tristana,Bot,winning_opponent,SILNĚJŠÍ SE XNAPYM,VEDICI DEEMONS,Lethal Tempo,1.0,18,Navori Flickerblade + Yun Tal Wildarrows + Control Ward,"Navori Flickerblade, Yun Tal Wildarrows, Control Ward, Lord Dominik's Regards, Infinity Edge",Control Ward,False,True,rare item(s): Control Ward:16.7%(3/18)
Streamers Clash/Season 4_Day 7_5_1,2026-05-28 19:54:00,26.10,VEDICI DEEMONS,DeeThane,Yuumi,Support,winning_opponent,SILNĚJŠÍ SE XNAPYM,VEDICI DEEMONS,Summon Aery,0.92,25,Dream Maker + Ardent Censer + Moonstone Renewer,"Dream Maker, Ardent Censer, Moonstone Renewer, Imperial Mandate",Imperial Mandate,False,True,rare item(s): Imperial Mandate:8.0%(2/25)
North American Challengers League/2026 Season/Spring Playoffs_Round 3_1_3,2026-05-28 22:00:00,26.10,NRG,Zamudo,Renekton,Top,winning_opponent,Winthrop University,NRG,Conqueror,0.8974358974358975,117,Control Ward + Guardian Angel + Sterak's Gage,"Control Ward, Guardian Angel, Sterak's Gage, Black Cleaver, Eclipse, Plated Steelcaps","Guardian Angel, Eclipse",False,True,rare item(s): Guardian Angel:14.5%(17/117); Eclipse:7.7%(9/117)
North American Challengers League/2026 Season/Spring Playoffs_Round 3_1_3,2026-05-28 22:00:00,26.10,NRG,Kisno,Trundle,Jungle,winning_opponent,Winthrop University,NRG,Press the Attack,0.9466666666666667,75,Dead Man's Plate + Trinity Force + Mercury's Treads,"Dead Man's Plate, Trinity Force, Mercury's Treads, Giant's Belt, Spirit Visage, Warden's Mail","Giant's Belt, Warden's Mail",False,True,rare item(s): Giant's Belt:13.3%(10/75); Warden's Mail:9.3%(7/75)
North American Challengers League/2026 Season/Spring Playoffs_Round 3_1_3,2026-05-28 22:00:00,26.10,NRG,Sushee,Lucian,Bot,winning_opponent,Winthrop University,NRG,Press the Attack,0.9583333333333334,144,B. F. Sword + Essence Reaver + Navori Flickerblade,"B. F. Sword, Essence Reaver, Navori Flickerblade, Serpent's Fang, Lord Dominik's Regards",Serpent's Fang,False,True,rare item(s): Serpent's Fang:11.1%(16/144)
North American Challengers League/2026 Season/Spring Playoffs_Round 3_1_3,2026-05-28 22:00:00,26.10,NRG,Spica,Milio,Support,winning_opponent,Winthrop University,NRG,Summon Aery,1.0,146,Echoes of Helia + Redemption + Dream Maker,"Echoes of Helia, Redemption, Dream Maker, Moonstone Renewer, Ionian Boots of Lucidity, Forbidden Idol",Redemption,False,True,rare item(s): Redemption:11.6%(17/146)
LPL/2026 Season/Split 2 Playoffs_Round 1_1_3,2026-05-29 08:05:00,26.10,JD Gaming,JunJia,Nocturne,Jungle,winning_opponent,ThunderTalk Gaming,JD Gaming,Conqueror,0.74,100,Experimental Hexplate + Black Cleaver + Serpent's Fang,"Experimental Hexplate, Black Cleaver, Serpent's Fang, Plated Steelcaps, Steel Sigil, Control Ward","Black Cleaver, Serpent's Fang",False,True,rare item(s): Black Cleaver:19.0%(19/100); Serpent's Fang:7.0%(7/100)
LPL/2026 Season/Split 2 Playoffs_Round 1_1_3,2026-05-29 08:05:00,26.10,JD Gaming,HongQ,Viktor,Mid,winning_opponent,ThunderTalk Gaming,JD Gaming,Deathfire Touch,0.952,125,Liandry's Torment + Bloodletter's Curse + Blackfire Torch,"Liandry's Torment, Bloodletter's Curse, Blackfire Torch, Hextech Rocketbelt, Swiftmarch","Bloodletter's Curse, Swiftmarch",False,True,rare item(s): Bloodletter's Curse:4.0%(5/125); Swiftmarch:10.4%(13/125)
LPL/2026 Season/Split 2 Playoffs_Round 1_1_3,2026-05-29 08:05:00,26.10,JD Gaming,GALA,Ashe,Bot,winning_opponent,ThunderTalk Gaming,JD Gaming,Lethal Tempo,0.9886363636363636,176,Infinity Edge + Kraken Slayer + Hexoptics C44,"Infinity Edge, Kraken Slayer, Hexoptics C44, Phantom Dancer, Doran's Bow, Control Ward",Control Ward,False,True,rare item(s): Control Ward:18.2%(32/176)
LPL/2026 Season/Split 2 Playoffs_Round 1_1_3,2026-05-29 08:05:00,26.10,JD Gaming,Vampire,Lulu,Support,winning_opponent,ThunderTalk Gaming,JD Gaming,Summon Aery,1.0,130,Mikael's Blessing + Ardent Censer + Ionian Boots of Lucidity,"Mikael's Blessing, Ardent Censer, Ionian Boots of Lucidity, Oblivion Orb, Dream Maker, Amplifying Tome","Oblivion Orb, Amplifying Tome",False,True,rare item(s): Oblivion Orb:11.5%(15/130); Amplifying Tome:13.8%(18/130)
NLC/2026 Season/Spring Playoffs_Round 1_1_3,2026-05-29 17:56:00,26.10,Deer Gaming,Virtuso,Akali,Top,winning_opponent,Ruddy Corporation,Deer Gaming,Electrocute,0.75,8,Hextech Gunblade + Zhonya's Hourglass + Shadowflame,"Hextech Gunblade, Zhonya's Hourglass, Shadowflame, Sorcerer's Shoes, Oblivion Orb",Oblivion Orb,False,True,rare item(s): Oblivion Orb:12.5%(1/8)
NLC/2026 Season/Spring Playoffs_Round 1_1_3,2026-05-29 17:56:00,26.10,Deer Gaming,Hankat,Lee Sin,Jungle,winning_opponent,Ruddy Corporation,Deer Gaming,Conqueror,1.0,123,Mercury's Treads + Eclipse + Black Cleaver,"Mercury's Treads, Eclipse, Black Cleaver, Sundered Sky, Long Sword",Long Sword,False,True,rare item(s): Long Sword:18.7%(23/123)
NLC/2026 Season/Spring Playoffs_Round 1_1_3,2026-05-29 17:56:00,26.10,Deer Gaming,Scuffed,Syndra,Mid,winning_opponent,Ruddy Corporation,Deer Gaming,Arcane Comet,0.37735849056603776,53,Cryptbloom + Cosmic Drive + Shattered Armguard,"Cryptbloom, Cosmic Drive, Shattered Armguard, Chainlaced Crushers, Blackfire Torch, Dark Seal","Shattered Armguard, Chainlaced Crushers",False,True,rare item(s): Shattered Armguard:11.3%(6/53); Chainlaced Crushers:7.5%(4/53)
NLC/2026 Season/Spring Playoffs_Round 1_1_3,2026-05-29 17:56:00,26.10,Deer Gaming,Kakarot,Xayah,Bot,winning_opponent,Ruddy Corporation,Deer Gaming,Lethal Tempo,0.44680851063829785,47,Mortal Reminder + Stormrazor + Navori Flickerblade,"Mortal Reminder, Stormrazor, Navori Flickerblade, Infinity Edge","Mortal Reminder, Stormrazor",False,True,rare item(s): Mortal Reminder:14.9%(7/47); Stormrazor:17.0%(8/47)
NLC/2026 Season/Spring Playoffs_Round 1_1_3,2026-05-29 17:56:00,26.10,Deer Gaming,uden,Rell,Support,winning_opponent,Ruddy Corporation,Deer Gaming,Aftershock,0.7763157894736842,76,Celestial Opposition + Locket of the Iron Solari + Chain Vest,"Celestial Opposition, Locket of the Iron Solari, Chain Vest, Kindlegem, Protoplasm Harness, Mercury's Treads",Chain Vest,False,True,rare item(s): Chain Vest:5.3%(4/76)
Benelux Ascend Series/2026 Season/Spring Playoffs_Round 2_1_4,2026-05-29 20:18:00,26.10,FUSE,luukbingo,Olaf,Top,winning_opponent,RED OUAT,FUSE,Conqueror,1.0,23,Sterak's Gage + Sundered Sky + Ravenous Hydra,"Sterak's Gage, Sundered Sky, Ravenous Hydra, Death's Dance, Gluttonous Greaves","Sterak's Gage, Sundered Sky, Ravenous Hydra, Gluttonous Greaves",False,True,rare item(s): Sterak's Gage:17.4%(4/23); Sundered Sky:13.0%(3/23); Ravenous Hydra:17.4%(4/23); Gluttonous Greaves:8.7%(2/23)
Benelux Ascend Series/2026 Season/Spring Playoffs_Round 2_1_4,2026-05-29 20:18:00,26.10,FUSE,Bloopy,Lee Sin,Jungle,winning_opponent,RED OUAT,FUSE,Conqueror,1.0,123,Ruby Crystal + Tunneler + Death's Dance,"Ruby Crystal, Tunneler, Death's Dance, Sundered Sky, Eclipse, Plated Steelcaps","Ruby Crystal, Tunneler, Death's Dance",False,True,rare item(s): Ruby Crystal:8.1%(10/123); Tunneler:4.1%(5/123); Death's Dance:18.7%(23/123)
Benelux Ascend Series/2026 Season/Spring Playoffs_Round 2_1_4,2026-05-29 20:18:00,26.10,FUSE,Mikano,Aphelios,Bot,winning_opponent,RED OUAT,FUSE,Press the Attack,0.64,25,Infinity Edge + Stormrazor + Mortal Reminder,"Infinity Edge, Stormrazor, Mortal Reminder, Hexoptics C44, Long Sword, Doran's Blade",Mortal Reminder,False,True,rare item(s): Mortal Reminder:16.0%(4/25)
Benelux Ascend Series/2026 Season/Spring Playoffs_Round 2_1_4,2026-05-29 20:18:00,26.10,FUSE,Strongside,Lulu,Support,winning_opponent,RED OUAT,FUSE,Summon Aery,1.0,130,Dream Maker + Mikael's Blessing + Redemption,"Dream Maker, Mikael's Blessing, Redemption, Ionian Boots of Lucidity, Ardent Censer, Kindlegem",Redemption,False,True,rare item(s): Redemption:20.0%(26/130)
CBLOL/2026 Season/Split 1 Playoffs_Round 3_1_2,2026-05-30 17:07:00,26.11,Fluxo W7M,curty,Renekton,Top,winning_opponent,LØS,Fluxo W7M,Conqueror,0.9574468085106383,47,Plated Steelcaps + Control Ward + Stridebreaker,"Plated Steelcaps, Control Ward, Stridebreaker, Steel Sigil, Sterak's Gage",Steel Sigil,False,True,rare item(s): Steel Sigil:17.0%(8/47)
CBLOL/2026 Season/Split 1 Playoffs_Round 3_1_2,2026-05-30 17:07:00,26.11,Fluxo W7M,Peach,Xin Zhao,Jungle,winning_opponent,LØS,Fluxo W7M,Conqueror,0.9746835443037974,79,Titanic Hydra + Spectre's Cowl + Sterak's Gage,"Titanic Hydra, Spectre's Cowl, Sterak's Gage, Sundered Sky, Plated Steelcaps","Spectre's Cowl, Sterak's Gage",False,True,rare item(s): Spectre's Cowl:7.6%(6/79); Sterak's Gage:3.8%(3/79)
CBLOL/2026 Season/Split 1 Playoffs_Round 3_1_2,2026-05-30 17:07:00,26.11,Fluxo W7M,cody,Ryze,Mid,winning_opponent,LØS,Fluxo W7M,Deathfire Touch,0.945054945054945,91,Actualizer + Chainlaced Crushers + Seraph's Embrace,"Actualizer, Chainlaced Crushers, Seraph's Embrace, Rod of Ages, Amplifying Tome",Amplifying Tome,False,True,rare item(s): Amplifying Tome:16.5%(15/91)
CBLOL/2026 Season/Split 1 Playoffs_Round 3_1_2,2026-05-30 17:07:00,26.11,Fluxo W7M,BAO,Miss Fortune,Bot,winning_opponent,LØS,Fluxo W7M,Press the Attack,1.0,25,Doran's Blade + Bloodthirster + Hexoptics C44,"Doran's Blade, Bloodthirster, Hexoptics C44, Cloak of Agility, Mortal Reminder","Doran's Blade, Hexoptics C44",False,True,rare item(s): Doran's Blade:8.0%(2/25); Hexoptics C44:8.0%(2/25)
LCP/2026 Season/Split 2 Playoffs_Round 3_1_3,2026-05-31 10:54:00,26.10,Deep Cross Gaming,Flauren,Jayce,Top,winning_opponent,Team Secret Whales,Deep Cross Gaming,Stormraider's Surge,0.2777777777777778,90,Doran's Blade + Black Cleaver + Long Sword,"Doran's Blade, Black Cleaver, Long Sword, Muramana, Serpent's Fang, Boots of Swiftness",Long Sword,False,True,rare item(s): Long Sword:18.9%(17/90)
LCP/2026 Season/Split 2 Playoffs_Round 3_1_3,2026-05-31 10:54:00,26.10,Deep Cross Gaming,HongSuo,Orianna,Mid,winning_opponent,Team Secret Whales,Deep Cross Gaming,Arcane Comet,0.3103448275862069,116,Shadowflame + Hextech Rocketbelt + Chainlaced Crushers,"Shadowflame, Hextech Rocketbelt, Chainlaced Crushers, Blackfire Torch, Doran's Ring, Control Ward","Chainlaced Crushers, Control Ward",False,True,rare item(s): Chainlaced Crushers:16.4%(19/116); Control Ward:16.4%(19/116)
LCP/2026 Season/Split 2 Playoffs_Round 3_1_3,2026-05-31 10:54:00,26.10,Deep Cross Gaming,Feng,Miss Fortune,Bot,winning_opponent,Team Secret Whales,Deep Cross Gaming,Press the Attack,0.9,70,Mortal Reminder + Pickaxe + Doran's Bow,"Mortal Reminder, Pickaxe, Doran's Bow, Bloodthirster, The Collector",Pickaxe,False,True,rare item(s): Pickaxe:14.3%(10/70)
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_2_1,2026-06-02 21:47:00,26.11,Barulhinhos,Snalt,K'Sante,Top,winning_opponent,Marere Invokers,Barulhinhos,Grasp of the Undying,0.7888888888888889,90,Doran's Shield + Kaenic Rookern + Iceborn Gauntlet,"Doran's Shield, Kaenic Rookern, Iceborn Gauntlet, Plated Steelcaps, Frozen Heart, Cloth Armor","Doran's Shield, Frozen Heart, Cloth Armor",False,True,rare item(s): Doran's Shield:2.2%(2/90); Frozen Heart:5.6%(5/90); Cloth Armor:13.3%(12/90)
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_2_1,2026-06-02 21:47:00,26.11,Barulhinhos,Mateus,Xin Zhao,Jungle,winning_opponent,Marere Invokers,Barulhinhos,Conqueror,0.9746835443037974,79,Black Cleaver + Sundered Sky + Control Ward,"Black Cleaver, Sundered Sky, Control Ward, Spectre's Cowl, Plated Steelcaps, Death's Dance",Spectre's Cowl,False,True,rare item(s): Spectre's Cowl:7.6%(6/79)
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_2_1,2026-06-02 21:47:00,26.11,Barulhinhos,random,Aurora,Mid,winning_opponent,Marere Invokers,Barulhinhos,Electrocute,1.0,53,Zhonya's Hourglass + Needlessly Large Rod + Void Staff,"Zhonya's Hourglass, Needlessly Large Rod, Void Staff, Stormsurge, Dark Seal, Spellslinger's Shoes","Zhonya's Hourglass, Void Staff",False,True,rare item(s): Zhonya's Hourglass:7.5%(4/53); Void Staff:17.0%(9/53)
Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_2_1,2026-06-02 21:47:00,26.11,Barulhinhos,Vahvel,Milio,Support,winning_opponent,Marere Invokers,Barulhinhos,Summon Aery,0.9333333333333333,75,Dream Maker + Echoes of Helia + Moonstone Renewer,"Dream Maker, Echoes of Helia, Moonstone Renewer, Ionian Boots of Lucidity, Fiendish Codex, Forbidden Idol",Fiendish Codex,False,True,rare item(s): Fiendish Codex:9.3%(7/75)
LJL/2026 Season/Spring Series_Week 6_2_3,2026-06-03 12:13:00,26.10,Uwinks,tol2,Gragas,Top,winning_opponent,New Meta,Uwinks,Stormraider's Surge,0.4375,16,Seeker's Armguard + Rod of Ages + Needlessly Large Rod,"Seeker's Armguard, Rod of Ages, Needlessly Large Rod, Ionian Boots of Lucidity, Oblivion Orb, Fimbulwinter","Seeker's Armguard, Needlessly Large Rod",False,True,rare item(s): Seeker's Armguard:6.2%(1/16); Needlessly Large Rod:18.8%(3/16)
LJL/2026 Season/Spring Series_Week 6_2_3,2026-06-03 12:13:00,26.10,Uwinks,Jericho,Xerath,Mid,winning_opponent,New Meta,Uwinks,Arcane Comet,0.8,5,Luden's Echo + Needlessly Large Rod + Oblivion Orb,"Luden's Echo, Needlessly Large Rod, Oblivion Orb, Dark Seal, Spellslinger's Shoes, Horizon Focus",Oblivion Orb,False,True,rare item(s): Oblivion Orb:20.0%(1/5)
LJL/2026 Season/Spring Series_Week 6_2_3,2026-06-03 12:13:00,26.10,Uwinks,Gimi,Yunara,Bot,winning_opponent,New Meta,Uwinks,Lethal Tempo,1.0,120,Kraken Slayer + Fiendhunter Bolts + Immortal Shieldbow,"Kraken Slayer, Fiendhunter Bolts, Immortal Shieldbow, Mortal Reminder, Cloak of Agility, B. F. Sword","Immortal Shieldbow, Mortal Reminder, Cloak of Agility",False,True,rare item(s): Immortal Shieldbow:5.0%(6/120); Mortal Reminder:12.5%(15/120); Cloak of Agility:19.2%(23/120)
LJL/2026 Season/Spring Series_Week 6_2_3,2026-06-03 12:13:00,26.10,Uwinks,f4ke,Braum,Support,winning_opponent,New Meta,Uwinks,Unsealed Spellbook,0.2894736842105263,38,Solstice Sleigh + Locket of the Iron Solari + Bandlepipes,"Solstice Sleigh, Locket of the Iron Solari, Bandlepipes, Ionian Boots of Lucidity, Knight's Vow",Ionian Boots of Lucidity,False,True,rare item(s): Ionian Boots of Lucidity:5.3%(2/38)
LES/2026 Season/Spring Playoffs_Semifinals_1_2,2026-06-03 15:57:00,26.10,Team Heretics Academy,Papiteero,Vayne,Top,winning_opponent,Barça eSports,Team Heretics Academy,Lethal Tempo,0.9302325581395349,43,Infinity Edge + Experimental Hexplate + Quicksilver Sash,"Infinity Edge, Experimental Hexplate, Quicksilver Sash, Stormrazor, Trinity Force, Berserker's Greaves","Infinity Edge, Quicksilver Sash",False,True,rare item(s): Infinity Edge:9.3%(4/43); Quicksilver Sash:11.6%(5/43)
